,Unnamed: 0,p_id,name,price,colour,brand,img,ratingCount,avg_rating,description,p_attributes,Metadata,Text_Length
10275,425,14745802.0,SHUBHKALA Red Embroidered Sequinned Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,12600.0,Red,SHUBHKALA,http://assets.myntassets.com/assets/images/14745802/2021/7/22/c09303a2-d472-4b0e-bf3e-d71a9af123c51626931337254-SHUBHKALA-Women-Lehenga-Choli-5681626931336290-1.jpg,,,"Red embroidered lehenga choli with dupatta, sequinned<br>Red embroidered unstitched blouse, has a round neck, short sleeves<br>Red embroidered semi-stitched lehenga, has drawstring closure, flared hem<br>Red embellished dupatta, taping borderBlouse fabric: Poly Georgette <br> Lehenga fabric: Poly Georgette <br> Lehenga lining fabric: Poly Crepe <br> Dupatta fabric: Net <br>Choli: Customizable upto 44 inches (1.01 metres) at the bust<br>Lehenga: Customizable upto 42 inches (1.06 metres) at the waist<br>Lehenga length: 42 inches (1.16 metres)&nbsp;<br>Dupatta length: 2.25 metres<br>Dupatta width: 1 metres","{'Blouse Closure': 'NA', 'Blouse Fabric': 'Poly Georgette', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Pattern': 'Embroidered', 'Choli Stitch': 'Unstitched', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Taping', 'Dupatta Fabric': 'Net', 'Dupatta Pattern': 'Embellished', 'Hemline': 'Flared', 'Lehenga Closure': 'Drawstring', 'Lehenga Fabric': 'Poly Georgette', 'Lehenga Lining Fabric': 'Poly Crepe', 'Lehenga Stitch': 'Semi-Stitched', 'Neck': 'Round Neck', 'Ornamentation': 'Sequinned', 'Regions': 'All', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Pattern': 'Embroidered'}","{'name': 'SHUBHKALA Red Embroidered Sequinned Semi-Stitched Lehenga & Unstitched Blouse With Dupatta', 'color': 'Red', 'brand': 'SHUBHKALA'}",76
1687,697,17950324.0,PURVAJA Fuchsia Sweetheart Neck Crop Top,2199.0,Fuchsia,PURVAJA,http://assets.myntassets.com/assets/images/17950324/2022/4/20/57de7f68-bbaf-431e-a186-5e15a38608a71650445747587PURVAJAPinkSweetheartNeckCropTop1.jpg,,,"<ul><li>Fuchsia crop regular top</li><li>Solid</li><li>Sweetheart neck, short, puff sleeves</li><li>Gathered or pleated detail</li><li>Knitted</li></ul>Polyester and spandex blended<br>Hand washThe model (height 5'8) is wearing a size S","{'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Care for me': '', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Length': 'Crop', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Neck': 'Sweetheart Neck', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Puff Sleeves', 'Surface Styling': 'Gathered or Pleated', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Regular', 'Wash Care': 'Hand Wash', 'Weave Type': 'Knitted', 'Wedding': 'NA', 'taxMaterial': 'NA'}","{'name': 'PURVAJA Fuchsia Sweetheart Neck Crop Top', 'color': 'Fuchsia', 'brand': 'PURVAJA'}",23
1347,357,13935934.0,SASSAFRAS Green and White Striped Smocked Top,1099.0,Green,SASSAFRAS,http://assets.myntassets.com/assets/images/13935934/2021/6/12/a08530dc-2a2b-4d53-ae50-1d79420e03ec1623472428296-SASSAFRAS-Women-Tops-3531623472427777-1.jpg,148.0,4.506756756756757,"Feel good by flaunting your personal sense of style with this elegant top. This top is designed with a striped pattern and an off-shoulder design so that you stay in vogue.&nbsp;<ul><li>Gorgeous green and white tone</li><li>Striped ruched and smocked top</li><li>Pleated detail</li><li>Off-shoulder top</li><li>80% polyester and 20% cotton, machine wash</li></ul><b>Trend Alert</b><br>A French word that means to gather, ruffle, or pleat, ruching is a sewing technique that gathers seams, sleeves, bodices, and collars in an attractive pattern. Ruching clings to the silhouette yet conceals problem areas, creating a more slender, comfortable, and figure-flattering look that is ideal for staycation outfits.80% Polyester and 20% cotton<br>Machine washThe model (height 5'8) is wearing a size S","{'Body Shape ID': '333,324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Polycotton', 'Fabric Type': 'NA', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'Smocked', 'Multipack Set': 'NA', 'Neck': 'Off-Shoulder', 'Occasion': 'Casual', 'Pattern': 'Striped', 'Print or Pattern Type': 'Vertical Stripes', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'No Sleeves', 'Style Tip': 'Chic dangling earrings, a trendy textured handbag and bold kitten heels', 'Surface Styling': 'Gathered or Pleated', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Tube', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven', 'Where-to-wear': 'Bond with your colleagues over lunch or early drinks', 'taxMaterial': 'NA'}","{'name': 'SASSAFRAS Green and White Striped Smocked Top', 'color': 'Green', 'brand': 'SASSAFRAS'}",109
12451,621,7413634.0,SASSAFRAS Women Olive Green & Black Printed Bomber Jacket,1999.0,Olive,SASSAFRAS,http://assets.myntassets.com/assets/images/7413634/2018/9/25/698989b2-7431-4da8-891d-746b903a8d2e1537854481515-SASSAFRAS-Women-Olive-Green-Printed-Bomber-5461537854481335-1.jpg,2677.0,4.240567799775868,"Olive Green and black printed bomber jacket, has a stand collar, two pockets, snap button placket, long sleeves, straight hem, unlined&nbsp;90% cotton, 10% spandex<br>Dry-cleanThe model (height 5'8"") is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '324,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Snap Button', 'Collar': 'Stand Collar', 'Fabric': 'Cotton', 'Features': 'NA', 'Hemline': 'Straight', 'Length': 'Regular', 'Lining Fabric': 'Unlined', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Camouflage', 'Sleeve Length': 'Long Sleeves', 'Surface Styling': 'NA', 'Type': 'Bomber', 'Wash Care': 'Dry Clean'}","{'name': 'SASSAFRAS Women Olive Green & Black Printed Bomber Jacket', 'color': 'Olive', 'brand': 'SASSAFRAS'}",32
8169,739,15890910.0,TANKHI Peach-Coloured & Orange Viscose Rayon Mandarin Collar Printed Tunic,1599.0,Peach,TANKHI,http://assets.myntassets.com/assets/images/15890910/2021/10/21/4a19da4f-e38c-439e-a9ea-acbf6293a8241634816848257Tunics1.jpg,5.0,4.2,"Peach-coloured and orange printed tunic ,has a mandarin collar,  three-quarter sleeves,The model (height 5'8) is wearing a size SViscose rayon<br>Machine wash","{'Body or Garment Size': 'Garment Measurements in', 'Closure': 'NA', 'Fabric': 'Viscose Rayon', 'Main Trend': 'Floral Print', 'Neck': 'Mandarin Collar', 'Number of Pockets': 'NA', 'Occasion': 'Ethnic', 'Pattern': 'Printed', 'Sleeve Length': 'Three-Quarter Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Wash Care': 'Machine Wash'}","{'name': 'TANKHI Peach-Coloured & Orange Viscose Rayon Mandarin Collar Printed Tunic', 'color': 'Peach', 'brand': 'TANKHI'}",22
7971,541,7320165.0,Libas Women Black Embroidered A-Line Kurti,1499.0,Black,Libas,http://assets.myntassets.com/assets/images/7320165/2018/9/14/ffacac36-d3ad-4575-af2a-70043199fe9d1536904066226-Libas-Women-Kurtis-9301536904066080-1.jpg,3538.0,4.496608253250424,"Black and red embroidered A-line kurti, has a mandarin collar, button closure, three-quarter sleeves, curved hemRayon&nbsp;<br>Hand-washThe model (height 5'8) is wearing a size S","{'Body or Garment Size': 'Garment Measurements in', 'Design Styling': 'Regular', 'Fabric': 'Viscose Rayon', 'Hemline': 'Curved', 'Neck': 'Mandarin Collar', 'Occasion': 'Daily', 'Ornamentation': 'Thread Work', 'Pattern': 'Yoke Design', 'Print or Pattern Type': 'Floral', 'Shape': 'A-Line', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'NA', 'Technique': 'NA', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}","{'name': 'Libas Women Black Embroidered A-Line Kurti', 'color': 'Black', 'brand': 'Libas'}",24
7473,43,13969872.0,Bhama Couture Mustard Yellow & White Floral Embroidered Regular Top,2999.0,Mustard,Bhama Couture,http://assets.myntassets.com/assets/images/13969872/2021/4/9/e9d587bc-705e-4c5f-a8e1-4971915e3e771617954210249-Bhama-Couture-Mustard--White-Floral-Embroidered-Regular-Top--1.jpg,56.0,4.339285714285714,<ul><li>Mustard yellow and white regular top</li><li>Floral embroidered</li><li>Round neck</li><li>Three-quarter sleeves</li><li>Embroidered detail</li><li>Woven</li></ul>The model (height 5'8) is wearing a size SCotton blend <br> Hand wash,"{'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Cotton Blend', 'Fabric Type': 'NA', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'Floral Print', 'Neck': 'Round Neck', 'Occasion': 'Ethnic', 'Pattern': 'Embroidered', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Surface Styling': 'Embroidered', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Regular', 'Wash Care': 'Hand Wash', 'Weave Type': 'Woven', 'taxMaterial': 'NA'}","{'name': 'Bhama Couture Mustard Yellow & White Floral Embroidered Regular Top', 'color': 'Mustard', 'brand': 'Bhama Couture'}",22
4983,33,17999260.0,Blue Giraffe Girls Yellow Checked Pure Cotton Above-Knee A-Line Skirts,1499.0,Yellow,Blue Giraffe,http://assets.myntassets.com/assets/images/17999260/2022/4/22/fcf7a079-0fa9-48e6-9b4a-5d28b5a53be81650632664298Skirts1.jpg,,,"<p>Yellow checked above knee-length A-line skirt with suspender, has an elasticated waistband with button closure and flared hem</p>-<p>100% Cotton<br>Machine Wash</p>","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Zip', 'Fabric': 'Pure Cotton', 'Fabric Type': 'NA', 'Hemline': 'Straight', 'Knit or Woven': 'Woven', 'Length': 'Above Knee', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Checked', 'Print or Pattern Type': 'Checked', 'Slit Detail': 'NA', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'A-Line', 'Wash Care': 'Machine Wash', 'Wedding': 'NA'}","{'name': 'Blue Giraffe Girls Yellow Checked Pure Cotton Above-Knee A-Line Skirts', 'color': 'Yellow', 'brand': 'Blue Giraffe'}",20
7880,450,11762378.0,AKKRITI BY PANTALOONS Women Pink Printed Top,799.0,Pink,AKKRITI BY PANTALOONS,http://assets.myntassets.com/assets/images/11762378/2020/3/30/ff469173-5985-4497-b084-46d1f049d86d1585570148589AKKRITIBYPANTALOONSWomenPinkPrintedTop1.jpg,44.0,3.954545454545455,"Pink printed knitted regular  top, has a mandarin collar, three-quarter sleeves, and button closureThe model (height 5'8"") is wearing a size SMaterial: 100% Rayon<br>Machine Wash","{'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'Button', 'Fabric': 'Viscose Rayon', 'Fabric Type': 'NA', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'Abstract', 'Multipack Set': 'NA', 'Neck': 'Mandarin Collar', 'Occasion': 'Ethnic', 'Pattern': 'Printed', 'Print or Pattern Type': 'Abstract', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Roll-Up Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Regular', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted', 'taxMaterial': 'NA'}","{'name': 'AKKRITI BY PANTALOONS Women Pink Printed Top', 'color': 'Pink', 'brand': 'AKKRITI BY PANTALOONS'}",26
12731,901,2248755.0,Belle Fille Women Purple Solid Lightweight Open Front Jacket,1599.0,Purple,Belle Fille,http://assets.myntassets.com/assets/images/2248755/2017/11/14/11510658017777-Belle-Fille-Women-Purple-Solid-Lightweight-Open-Front-Jacket-9681510658017483-1.jpg,,,"Purple solid open front jacket, has a mock collar, 2 pockets, zip closure, long sleeves, straight hem, fleece liningThe model (height 5'8"") is wearing a size SFleece<br> Hand-wash","{'Add-Ons': 'NA', 'Body Shape ID': '324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Zip', 'Collar': 'Mock Collar', 'Fabric': 'Fleece', 'Features': 'Lightweight', 'Hemline': 'Straight', 'Length': 'Regular', 'Lining Fabric': 'Fleece', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Long Sleeves', 'Surface Styling': 'NA', 'Type': 'Open Front Jacket', 'Wash Care': 'Hand Wash'}","{'name': 'Belle Fille Women Purple Solid Lightweight Open Front Jacket', 'color': 'Purple', 'brand': 'Belle Fille'}",28
12937,117,15301270.0,SASSAFRAS Women Olive Bone Pocket Blazer,2299.0,Olive,SASSAFRAS,http://assets.myntassets.com/assets/images/15301270/2021/9/10/851ebc14-fe2d-4b0f-ba11-4bf2165e61251631253884517-SASSAFRAS-Women-Olive-Bone-Pocket-Blazer-3901631253884071-1.jpg,47.0,4.085106382978723,"Olive Bone Pocket Blazer,&nbsp;front-open, long sleeves, without collar with three welt pockets97% Polyester 3% Spandex<br>Dry cleanThe model (height 5'8"") is wearing a size S<br>","{'Body Shape ID': '324,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Button', 'Collar': 'Shawl Collar', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Fit': 'Slim Fit', 'Front Styling': 'Open Front', 'Length': 'Regular', 'Lining Fabric': 'Unlined', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Sleeve Length': 'Long Sleeves', 'Sustainable': 'Regular', 'Wash Care': 'Machine Wash'}","{'name': 'SASSAFRAS Women Olive Bone Pocket Blazer', 'color': 'Olive', 'brand': 'SASSAFRAS'}",24
733,733,14925648.0,Anouk Women Blue & White Printed Pleated Pure Cotton Kurti with Trousers,1899.0,Blue,Anouk,http://assets.myntassets.com/assets/images/14925648/2021/11/10/e3c21bec-89ba-4ffa-8d9c-e1662caa4f4c1636545499838-Anouk-Women-Kurta-Sets-8321636545499274-6.jpg,63.0,4.047619047619048,"Blue and white printed Kurti with Trousers<br><br><b>Kurti design: </b><ul><li>Blue and white tribal printed</li><li>Straight shape</li><li>Pleated style</li><li>Round neck, sleeveless shoulder straps</li><li>Above knee length with straight hem</li><li>Pure cotton machine weave fabric</li></ul><br><b>Trousers (culottes) design: </b><ul><li>Blue solid Trousers</li><li>Elasticated waistband</li><li>Slip-on closure</li></ul>Top fabric: 100% Cotton<br>Bottom fabric: 100% Cotton<br>Machine washThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'NA', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'NA', 'Dupatta Pattern': 'NA', 'Main Trend': 'Indie Prints', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Tribal', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'Shoulder Straps', 'Slit Detail': 'NA', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'Ikat', 'Top Design Styling': 'Pleated', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Straight', 'Top Length': 'Above Knee', 'Top Pattern': 'Printed', 'Top Shape': 'Straight', 'Top Type': 'Kurti', 'Waistband': 'Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}","{'name': 'Anouk Women Blue & White Printed Pleated Pure Cotton Kurti with Trousers', 'color': 'Blue', 'brand': 'Anouk'}",50
14052,712,14327996.0,Ajile by Pantaloons Women Teal Blue Solid Cotton Hooded Sweatshirt with Printed Detail,1299.0,Teal,Ajile by Pantaloons,http://assets.myntassets.com/assets/images/productimage/2021/5/17/a6ec6b83-5efe-4ebd-b699-64dafdbef8361621270873020-1.jpg,,,"Teal blue solid sweatshirt with printed detail, has a hood, straight hem and 2 kangaroo pocketsMaterial: Cotton<br>Machine-washThe model (height 5'8"") is wearing a size S","{'Body Shape ID': '443,424,324', 'Body or Garment Size': 'Garment Measurements in', 'Center Front Open': 'Yes', 'Character': 'NA', 'Closure': 'Zip', 'Fabric': 'Cotton', 'Hemline': 'Straight', 'Hood': 'Hooded', 'Length': 'Regular', 'Multipack Set': 'NA', 'Neck': 'Hood', 'Number of Pockets': '2', 'Occasion': 'Outdoor', 'Pattern': 'Solid', 'Pocket': 'Kangaroo Pocket', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Long Sleeves', 'Sport': 'NA', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Technology': 'NA', 'Type': 'Front-Open', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted'}","{'name': 'Ajile by Pantaloons Women Teal Blue Solid Cotton Hooded Sweatshirt with Printed Detail', 'color': 'Teal', 'brand': 'Ajile by Pantaloons'}",25
5776,826,14878542.0,Saadgi Women White Ethnic Motifs Embroidered Palazzos,1998.0,White,Saadgi,http://assets.myntassets.com/assets/images/14878542/2021/7/26/bf50407e-a870-46d3-bfd4-b1af005540c61627296589148-Saadgi-Women-Palazzos-3611627296588297-4.jpg,,,<ul> <li> White woven palazzos </li> <li> Ethnic motifs embroidered </li> <li> Opaque </li> <li> Straight fit </li> <li> Elasticated waistband </li> <li> Length: regular </li> <li> Woven viscose rayon fabric </li> </ul>Straight fit<br>The model (height 5'8) is wearing a OnesizeViscose rayon <br> Machine wash,"{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Slip-On', 'Fabric': 'Viscose Rayon', 'Fabric 2': 'NA', 'Fit': 'Straight', 'Length': 'Regular', 'Main Trend': 'NA', 'Multipack Set': 'Single', 'Number of Pockets': 'NA', 'Occasion': 'Western', 'Pattern': 'Embroidered', 'Print or Pattern Type': 'Ethnic Motifs', 'Style Tip': 'its a free size palazzo you can stetch upto 28 to 36 waist', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Waistband': 'Elasticated', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven'}","{'name': 'Saadgi Women White Ethnic Motifs Embroidered Palazzos', 'color': 'White', 'brand': 'Saadgi'}",45
1938,948,17964938.0,H&M Women Purple Sports Top,1299.0,Purple,H&M,http://assets.myntassets.com/assets/images/17964938/2022/4/21/62e80458-6ac1-4b8b-a983-5b96091def561650512179527Sportstop1.jpg,,,"<p>Straight-cut sports top in fast-drying mesh with short sleeves and a rounded hem. Slightly longer at the back. The polyester content of the top is recycled.</p><p>Straight-cut sports top in fast-drying mesh with short sleeves and a rounded hem. Slightly longer at the back. The polyester content of the top is recycled.</p>87% Polyester, 13% Elastane<br>machine wash","{'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Neck': 'Round Neck', 'Occasion': 'Casual', 'Pattern': 'Self Design', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Raglan Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Semi Sheer', 'Type': 'Regular', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted', 'Wedding': 'NA', 'taxMaterial': 'NA'}","{'name': 'H&M Women Purple Sports Top', 'color': 'Purple', 'brand': 'H&M'}",55
8003,573,16173216.0,FabAlley Blue & Black Bishop Sleeves Georgette Blouson Top,1600.0,Blue,FabAlley,http://assets.myntassets.com/assets/images/16173216/2021/11/19/12a676ce-c31a-4ba9-8df9-af24fb2a64571637322546020FabAlleyBlueFloralBishopSleevesGeorgetteBlousonTop1.jpg,6.0,4.5,"<ul> <li> Blue and black regular blouson top </li> <li> Abstract print </li> <li> High neck,  long,  bishop sleeves </li> <li> Woven georgette </li> </ul>95% Polyester, 5% Spandex<br>Machine washThe model (height 5'8) is wearing a size S","{'Body Shape ID': '333', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': 'Follow the fabric care label. Warm machine wash is recommended.\r\nCan be tumble dried in a cool setting.\r\nPrevent static build-up by drying while damp. \r\nUse low heat to iron.', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Polyester', 'Fabric Type': 'Georgette', 'Length': 'Regular', 'Lining': 'Has a lining', 'Main Trend': 'Abstract', 'Multipack Set': 'NA', 'Neck': 'High Neck', 'Occasion': 'Ethnic', 'Pattern': 'Printed', 'Print or Pattern Type': 'Abstract', 'Sleeve Length': 'Long Sleeves', 'Sleeve Styling': 'Bishop Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Blouson', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven', 'taxMaterial': 'NA'}","{'name': 'FabAlley Blue & Black Bishop Sleeves Georgette Blouson Top', 'color': 'Blue', 'brand': 'FabAlley'}",39
